page,text,x0,x1,top,bottom,page_width,page_height,font_name,font_size,line_center,page_center,center_score,left_ratio,width_ratio,is_all_caps
334,"sertifikat atau izin profesional, lihat subgolongan 8553.",134.65,460.48599999999993,86.92000000000007,98.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,297.568,297.7,0.00022169969768223884,0.22615048706751764,0.5472556264696001,False
334,52231 AKTIVITAS KEBANDARUDARAAN,70.825,311.98999999999995,115.13000000000011,127.13000000000011,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,191.40749999999997,297.7,0.17852284178703395,0.11895364460866645,0.4050470272085992,True
334,Kelompok ini mencakup aktivitas jasa pelayanan pesawat udara dan,113.45,523.9699999999999,129.1300000000001,141.1300000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.71,297.7,0.03528720188108833,0.19054417198522003,0.6894860597917365,False
334,penumpang yang terdiri atas,113.45,283.15400000000005,143.33000000000004,155.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,198.30200000000002,297.7,0.16694323144104797,0.19054417198522003,0.285025193147464,False
334,- penyediaan dan/atau pengembangan fasilitas untuk kegiatan,116.85,524.206,157.33000000000004,169.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.528,297.7,0.03834061135371184,0.1962546187437017,0.6841719852200202,False
334,"pelayanan pendaratan, lepas landas, manuver, parkir dan",134.65,524.0859999999999,171.55000000000007,183.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.36799999999994,297.7,0.05318777292576411,0.22615048706751764,0.654074571716493,False
334,penyimpanan pesawat udara (PJP4U) termasuk penyediaan,134.65,523.8699999999999,185.55000000000007,197.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.25999999999993,297.7,0.0530063822640241,0.22615048706751764,0.653711790393013,False
334,hanggar pesawat udara dan semua fasilitas yang terdapat di,134.65,523.8579999999998,199.55000000000007,211.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.2539999999999,297.7,0.05299630500503849,0.22615048706751764,0.6536916358750418,False
334,"landas pacu (runway), seperti landas hubung (taxiway) dan apron;",134.65,524.312,213.7500000000001,225.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.481,297.7,0.05337756130332551,0.22615048706751764,0.6544541484716158,False
334,- penanganan kecelakaan pesawat udara dan pemadam kebakaran;,116.85,524.1819999999999,227.7500000000001,239.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.51599999999996,297.7,0.03832045683574064,0.1962546187437017,0.6841316761840778,False
334,- fasilitas terminal untuk pelayanan angkutan penumpang (PJP2U),116.85,523.8580000000002,241.95000000000005,253.95000000000005,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.3540000000001,297.7,0.038048370843130855,0.1962546187437017,0.6835875041988582,False
334,termasuk pelayanan pemakaian garbarata (aviobridge) dan,134.65,523.8219999999999,255.95000000000005,267.95000000000005,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.23599999999993,297.7,0.05296607322808187,0.22615048706751764,0.6536311723211286,False
334,pelayanan pemakaian tempat pelaporan keberangkatan (check-in,134.65,524.49,270.1500000000001,282.1500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.57,297.7,0.05352704064494458,0.22615048706751764,0.6547531071548539,False
334,counter).,134.65,187.246,284.1700000000001,296.1700000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,160.948,297.7,0.2296808867987907,0.22615048706751764,0.08833725226738329,False
334,52232 JASA PELAYANAN NAVIGASI PENERBANGAN,70.825,383.3419999999999,312.3800000000001,324.3800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,227.08349999999996,297.7,0.11860345985891843,0.11895364460866645,0.5248857910648302,True
334,Kelompok ini mencakup pelayanan lalu lintas penerbangan (air traffic,113.45,524.1859999999998,326.3800000000001,338.3800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.8179999999999,297.7,0.03546859254282825,0.19054417198522003,0.6898488411152164,False
334,services/ATS) seperti,113.45,237.41,340.58000000000004,352.58000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,175.43,297.7,0.2053577426939872,0.19054417198522003,0.2081961706415855,False
334,"- pelayanan pemanduan lalu lintas penerbangan, informasi",116.85,523.942,354.58000000000004,366.58000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.396,297.7,0.038118911656029604,0.1962546187437017,0.6837285858246557,False
334,penerbangan dan kesiagaan;,134.65,303.98199999999997,368.7800000000001,380.7800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,219.31599999999997,297.7,0.13164931138730268,0.22615048706751764,0.28440040309035935,False
334,- pelayanan telekomunikasi penerbangan (aeronautical,116.85,524.1460000000001,382.7800000000001,394.7800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.49800000000005,297.7,0.038290225058784114,0.1962546187437017,0.6840712126301647,False
334,telecommunication/COM):,134.65,290.6019999999999,396.80000000000007,408.80000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,212.62599999999998,297.7,0.14288545515619755,0.22615048706751764,0.26192811555256956,False
334,• pelayanan aeronautika tetap;,116.85,307.12600000000003,411.692,423.8,595.4,935.6,BCDOEE+SymbolMT,12.0,211.988,297.7,0.14395700369499495,0.1962546187437017,0.31957675512260675,False
334,• aeronautika bergerak dan radio navigasi aeronautika;,116.85,450.82599999999996,426.492,438.6,595.4,935.6,BCDOEE+SymbolMT,12.0,283.83799999999997,297.7,0.023281827342962753,0.1962546187437017,0.5609271078266712,False
334,- pelayanan informasi aeronautika/aeronautical information service,116.85,523.9420000000001,440.6,452.6,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.3960000000001,297.7,0.0381189116560297,0.1962546187437017,0.6837285858246559,False
334,(AIS);,134.65,165.862,454.8,466.8,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,150.256,297.7,0.24763856231105139,0.22615048706751764,0.052421901242861925,True
334,• pelayanan informasi aeronautika dan peta penerbangan;,116.85,468.43,469.492,481.6,595.4,935.6,BCDOEE+SymbolMT,12.0,292.64,297.7,0.008498488411152172,0.1962546187437017,0.5904937856902923,False
334,• penerbitan dan penyebarluasan notice to airmen (NOTAM);,116.85,481.10200000000015,484.29200000000003,496.40000000000003,595.4,935.6,BCDOEE+SymbolMT,12.0,298.97600000000006,297.7,0.0021430970775950073,0.1962546187437017,0.6117769566677866,False
334,• pelayanan informasi aeronautika bandar udara;,116.85,417.03399999999993,499.092,511.2,595.4,935.6,BCDOEE+SymbolMT,12.0,266.94199999999995,297.7,0.05165938864628827,0.1962546187437017,0.5041719852200202,False
334,- pelayanan informasi meteorologi penerbangan/aeronautical,116.85,524.35,513.4200000000001,525.4200000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.6,297.7,0.03846153846153852,0.1962546187437017,0.6844138394356736,False
334,meteorological service (MET);,134.65,304.6419999999999,527.4300000000001,539.4300000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,219.64599999999996,297.7,0.13109506214309713,0.22615048706751764,0.2855089015787704,False
334,• pelayanan informasi pencarian dan pertolongan/search and,116.85,524.1460000000001,542.1220000000001,554.23,595.4,935.6,BCDOEE+SymbolMT,12.0,320.49800000000005,297.7,0.038290225058784114,0.1962546187437017,0.6840712126301647,False
334,rescue (SAR).,134.65,212.47,556.4200000000001,568.4200000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,173.56,297.7,0.20849848841115215,0.22615048706751764,0.1307020490426604,False
334,Kelompok ini juga mencakup,113.45,284.822,570.4200000000001,582.4200000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,199.136,297.7,0.16554249244205577,0.19054417198522003,0.28782667114544846,False
334,- jasa penyediaan operasi dan penunjang kegiatan lalu lintas udara:,116.85,524.146,584.4200000000001,596.4200000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.498,297.7,0.038290225058784016,0.1962546187437017,0.6840712126301645,False
334,• menara pengawas;,116.85,244.402,599.312,611.4200000000001,595.4,935.6,BCDOEE+SymbolMT,12.0,180.62599999999998,297.7,0.19663083641249582,0.1962546187437017,0.21422908968760496,False
334,• koordinasi terkait kegiatan lalu lintas penerbangan;,116.85,440.2659999999999,614.1220000000001,626.23,595.4,935.6,BCDOEE+SymbolMT,12.0,278.55799999999994,297.7,0.03214981525025202,0.1962546187437017,0.5431911320120927,False
334,- aktivitas yang berhubungan dengan pelayanan lalu lintas,116.85,524.326,628.25,640.25,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.588,297.7,0.03844138394356741,0.1962546187437017,0.6843735303997313,False
334,"penerbangan, telekomunikasi penerbangan, konstruksi",134.65,524.23,642.45,654.45,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.44,297.7,0.05330870003359088,0.22615048706751764,0.6543164259321466,False
334,"telekomunikasi navigasi penerbangan, instalasi peralatan navigasi",134.65,523.93,656.45,668.45,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.28999999999996,297.7,0.053056768558951924,0.22615048706751764,0.6538125629828686,False
334,"penerbangan, dan pemberian informasi-informasi terkait",134.65,524.2299999999999,670.6500000000001,682.65,595.4,935.6,BCDEEE+BookmanOldStyle,11.999999999999972,329.43999999999994,297.7,0.05330870003359078,0.22615048706751764,0.6543164259321463,False
334,penerbangan:,134.65,215.242,684.65,696.65,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,174.946,297.7,0.20617064158548873,0.22615048706751764,0.1353577426939872,False
334,• pengoperasian fasilitas atau peralatan-peralatan navigasi,116.85,524.4140000000001,699.3420000000001,711.45,595.4,935.6,BCDOEE+SymbolMT,12.0,320.63200000000006,297.7,0.03851528384279489,0.1962546187437017,0.6845213301981863,False
334,"penerbangan, telekomunikasi penerbangan, informasi",134.65,524.038,713.65,725.65,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.344,297.7,0.05314746388982198,0.22615048706751764,0.6539939536446088,False
334,"aeronautika, informasi meteorologi penerbangan, dan informasi",134.65,524.146,727.65,739.65,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.39799999999997,297.7,0.05323815922069194,0.22615048706751764,0.6541753443063487,False
334,"pencarian dan pertolongan, berikut fasilitas atau peralatan",134.65,523.93,741.6700000000001,753.6700000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.28999999999996,297.7,0.053056768558951924,0.22615048706751764,0.6538125629828686,False
334,"pendukungnya, yaitu mekanikal, elektrikal, elektronika, dan",134.65,524.304,755.88,767.88,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.477,297.7,0.053370843130668436,0.22615048706751764,0.6544407121263016,False
334,teknologi informasi.,134.65,251.02599999999998,769.88,781.88,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,192.838,297.7,0.17612025529056097,0.22615048706751764,0.19545851528384275,False
334,"52233 PELAYANAN PENUMPANG, BAGASI, KARGO, POS, DAN TEKNIS",70.825,524.126,798.08,810.08,595.4,935.6,BCDEEE+BookmanOldStyle,12.000000000000014,297.4755,297.7,0.00037705744037618027,0.11895364460866645,0.7613385959019147,True
334,PENANGANAN UDARA DI DARAT,113.45,309.962,812.28,824.28,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,211.706,297.7,0.14443063486731608,0.19054417198522003,0.3300503862949278,True
334,Kelompok ini mencakup,113.45,255.85399999999998,826.28,838.28,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,184.652,297.7,0.1898689956331878,0.19054417198522003,0.2391736647631844,False
335,- 335 -,265.5,301.9,37.27500000000009,48.27500000000009,595.4,935.6,BCDEEE+BookmanOldStyle,11.0,283.7,297.7,0.0235136042996305,0.4459187101108499,0.06113537117903926,False
335,- pelayanan teknis dan operasional untuk mendukung operasional,116.85,524.0500000000002,72.73000000000002,84.73000000000002,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.4500000000001,297.7,0.038209606986899756,0.1962546187437017,0.683909976486396,False
335,pesawat udara di darat untuk penumpang dan kargo (ground,134.65,524.0620000000001,86.92000000000007,98.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.35600000000005,297.7,0.05316761840779319,0.22615048706751764,0.6540342626805512,False
335,"handling), termasuk pengisian bahan bakar, pengisian air,",134.65,523.8099999999998,100.92000000000007,112.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.2299999999999,297.7,0.05295599596909627,0.22615048706751764,0.6536110178031573,False
335,"penanganan limbah, serta pemindahan pesawat;",134.65,421.882,115.13000000000011,127.13000000000011,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,278.266,297.7,0.0326402418542156,0.22615048706751764,0.4824185421565334,False
335,"- pelayanan penumpang di bandara, seperti proses check-in,",116.85,524.402,129.1300000000001,141.1300000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.62600000000003,297.7,0.03850520658380928,0.1962546187437017,0.6845011756802151,False
335,"boarding, dan transit;",134.65,263.19399999999996,143.33000000000004,155.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,198.92199999999997,297.7,0.16590191467920729,0.22615048706751764,0.21589519650655015,False
335,"- penanganan bagasi, kargo, dan pos, baik untuk proses muat",116.85,523.8340000000001,157.33000000000004,169.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.34200000000004,297.7,0.038028216325159646,0.1962546187437017,0.6835471951629157,False
335,maupun bongkar;,134.65,240.406,171.55000000000007,183.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,187.52800000000002,297.7,0.1850386294927779,0.22615048706751764,0.1776217668794088,False
335,- pemeriksaan barang muatan dalam kargo dan/atau peti kemas,116.85,523.882,185.55000000000007,197.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.366,297.7,0.03806852536110178,0.1962546187437017,0.6836278132348,False
335,dengan menggunakan sumber radiasi pengion (zat radioaktif dan,134.65,523.99,199.55000000000007,211.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.32,297.7,0.053107154853879755,0.22615048706751764,0.6539133355727244,False
335,pembangkit radiasi pengion).,134.65,305.4099999999999,213.7500000000001,225.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,220.02999999999997,297.7,0.13045011756802152,0.22615048706751764,0.28679879072892156,False
335,Kelompok ini juga mencakup,113.45,284.822,227.7500000000001,239.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,199.136,297.7,0.16554249244205577,0.19054417198522003,0.28782667114544846,False
335,"- layanan dokumentasi, penimbangan, pengamanan, serta",116.85,523.894,241.95000000000005,253.95000000000005,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.372,297.7,0.03807860262008738,0.1962546187437017,0.6836479677527713,False
335,penanganan khusus terhadap barang berbahaya atau bernilai,134.65,524.002,255.95000000000005,267.95000000000005,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.32599999999996,297.7,0.053117232112865266,0.22615048706751764,0.6539334900906953,False
335,tinggi.,134.65,171.05800000000002,270.1500000000001,282.1500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,152.854,297.7,0.24327510917030565,0.22615048706751764,0.06114880752435341,False
335,52234 AKTIVITAS PEMERIKSAAN DAN PENGENDALIAN KEAMANAN,70.825,524.09,298.1700000000001,310.1700000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,297.45750000000004,297.7,0.00040728921733280146,0.11895364460866645,0.7612781323480015,True
335,MUATAN PENERBANGAN,113.45,264.842,312.3800000000001,324.3800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,189.146,297.7,0.1823211286530064,0.19054417198522003,0.2542693987235472,True
335,Kelompok ini mencakup aktivitas pemeriksaan danpengendalian,113.45,524.138,326.3800000000001,338.3800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.79400000000004,297.7,0.03542828350688621,0.19054417198522003,0.6897682230433323,False
335,keamanan penerbangan terhadap kargo atau pos yang akan diangkut,113.45,524.126,340.58000000000004,352.58000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.788,297.7,0.03541820624790061,0.19054417198522003,0.6897480685253611,False
335,"menggunakan pesawat udara,termasuk pesawat udara tanpa awak",113.45,524.0179999999998,354.58000000000004,366.58000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.7339999999999,297.7,0.03532751091703046,0.19054417198522003,0.6895666778636208,False
335,"(drone),untuk memenuhi standar keamanan penerbangan nasional",113.45,524.138,368.7800000000001,380.7800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.79400000000004,297.7,0.03542828350688621,0.19054417198522003,0.6897682230433323,False
335,"dan internasional, sebagai bagian dari sistem keamanan rantai pasok",113.45,524.25,382.7800000000001,394.7800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.85,297.7,0.035522337924084706,0.19054417198522003,0.6899563318777293,False
335,udara. Aktivitas ini biasanya dilakukan entitas yang bergerak di,113.45,523.9699999999999,396.80000000000007,408.80000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.71,297.7,0.03528720188108833,0.19054417198522003,0.6894860597917365,False
335,bidang keagenan kargo atau pengiriman.,113.45,354.71,411.0000000000001,423.0000000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,234.07999999999998,297.7,0.10685253611017805,0.19054417198522003,0.4052065838092039,False
335,Kelompok ini juga mencakup,113.45,284.822,425.0,437.0,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,199.136,297.7,0.16554249244205577,0.19054417198522003,0.28782667114544846,False
335,- aktivitas pemeriksaan keamanan kargo atau pos menggunakan,116.85,523.966,439.2,451.2,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.408,297.7,0.038139066174000716,0.1962546187437017,0.6837688948605979,False
335,metode yang telah disetujui seperti sumber radiasi pengion (zat,134.65,523.822,453.2,465.2,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.236,297.7,0.052966073228081965,0.22615048706751764,0.6536311723211288,False
335,"radioaktif dan pembangkit radiasi pengion), explosive trace",134.65,524.0020000000001,467.40000000000003,479.40000000000003,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.326,297.7,0.053117232112865356,0.22615048706751764,0.6539334900906955,False
335,"detection (ETD), atau prosedur keamanan internal lainnya,",134.65,524.1580000000001,481.40000000000003,493.40000000000003,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.40400000000005,297.7,0.053248236479677635,0.22615048706751764,0.65419549882432,False
335,sebelum barang diserahkan ke maskapai;,134.65,380.63999999999993,495.40000000000003,507.40000000000003,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,257.645,297.7,0.06727410144440714,0.22615048706751764,0.41315082297615036,False
335,"- aktivitas pengendalian akses ke area terbatas, pengawasan",116.85,523.7979999999999,509.63,521.63,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.32399999999996,297.7,0.037997984548202836,0.1962546187437017,0.6834867316090022,False
335,"terhadap pergerakan barang, pengendalian kendaraan",134.65,524.0859999999999,523.63,535.63,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.36799999999994,297.7,0.05318777292576411,0.22615048706751764,0.654074571716493,False
335,"pengangkut, serta pengawasan proses penyerahan barang kepada",134.65,523.9179999999999,537.8299999999999,549.8299999999999,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.28399999999993,297.7,0.05304669129996632,0.22615048706751764,0.6537924084648974,False
335,maskapai penerbangan.,134.65,275.806,551.8299999999999,563.8299999999999,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,205.228,297.7,0.15531071548538794,0.22615048706751764,0.23707759489418875,False
335,Kelompok ini tidak mencakup,113.45,289.63399999999996,566.03,578.03,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,201.54199999999997,297.7,0.16150151158884787,0.19054417198522003,0.29590863285186425,False
335,- pemeriksaan dan pengendalian keamanan muatan penerbangan,116.85,524.2299999999999,580.02,592.02,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.53999999999996,297.7,0.03836076587168286,0.1962546187437017,0.6842122942559622,False
335,"oleh penyedia penyimpanan dan pergudangan, lihat subgolongan",134.65,524.0140000000001,594.03,606.03,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.33200000000005,297.7,0.053127309371850964,0.22615048706751764,0.6539536446086667,False
335,5210;,134.65,168.09,608.23,620.23,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,151.37,297.7,0.2457675512260665,0.22615048706751764,0.05616392341283171,False
335,- pemeriksaan dan pengendalian keamanan muatan penerbangan,116.85,524.2299999999999,622.25,634.25,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.53999999999996,297.7,0.03836076587168286,0.1962546187437017,0.6842122942559622,False
335,"oleh pos dan kurir, lihat golongan pokok 53.",134.65,395.9739999999999,636.45,648.45,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,265.31199999999995,297.7,0.05439704400403096,0.22615048706751764,0.43890493785690265,False
335,52239 AKTIVITAS JASA TERKAIT ANGKUTAN UDARA LAINNYA,70.825,447.194,664.6500000000001,676.6500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,259.0095,297.7,0.06498236479677526,0.11895364460866645,0.6321279811891166,True
335,Kelompok ini mencakup,113.45,255.85399999999998,678.6500000000001,690.65,595.4,935.6,BCDEEE+BookmanOldStyle,11.999999999999972,184.652,297.7,0.1898689956331878,0.19054417198522003,0.2391736647631844,False
335,- aktivitas yang berkaitan dengan transportasi udara dan antariksa,116.85,523.9899999999999,692.65,704.65,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.41999999999996,297.7,0.03815922069197174,0.1962546187437017,0.68380920389654,False
335,"untuk penumpang, hewan, atau barang yang tidak",134.65,523.918,706.85,718.85,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.284,297.7,0.05304669129996642,0.22615048706751764,0.6537924084648976,False
335,diklasifikasikan ditempat lainnya.,134.65,334.37799999999993,720.85,732.85,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,234.51399999999995,297.7,0.10612361437688955,0.22615048706751764,0.33545179711118567,False
335,5224 PENANGANAN KARGO (BONGKAR MUAT BARANG),70.825,416.69000000000005,749.08,761.08,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,243.75750000000002,297.7,0.0905987571380584,0.11895364460866645,0.5808951965065503,True
335,Lihat kelompok 52240.,113.45,249.07399999999998,763.28,775.28,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,181.262,297.7,0.19556264696002687,0.19054417198522003,0.22778636210950617,False
335,52240 PENANGANAN KARGO (BONGKAR MUAT BARANG),70.825,416.69000000000005,791.27,803.27,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,243.75750000000002,297.7,0.0905987571380584,0.11895364460866645,0.5808951965065503,True
335,Kelompok ini mencakup,113.45,255.85399999999998,805.48,817.48,595.4,935.6,BCDEEE+BookmanOldStyle,12.000000000000014,184.652,297.7,0.1898689956331878,0.19054417198522003,0.2391736647631844,False
335,- aktivitas memuat dan membongkar barang dan bagasi tanpa,116.85,523.8219999999999,819.48,831.48,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.33599999999996,297.7,0.03801813906617395,0.1962546187437017,0.6835270406449444,False
335,memandang moda transportasi yang digunakan;,134.65,421.066,833.6750000000001,845.6750000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,277.858,297.7,0.03332549546523343,0.22615048706751764,0.4810480349344977,False
335,- aktivitas bongkar muat kapal;,116.85,311.542,847.7,859.7,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,214.19599999999997,297.7,0.14024857238831043,0.1962546187437017,0.3269936177359758,False
336,- 336 -,286.9,323.29999999999995,37.27500000000009,48.27500000000009,595.4,935.6,BCDEEE+BookmanOldStyle,11.0,305.09999999999997,297.7,0.01242861941551894,0.4818609338259993,0.06113537117903926,False
336,- aktivitas bongkar muat gerbong kereta barang.,116.85,411.05800000000005,72.73000000000002,84.73000000000002,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,263.954,297.7,0.05667786362109503,0.1962546187437017,0.4941350352704066,False
336,Kelompok ini juga mencakup,113.45,284.822,86.92000000000007,98.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,199.136,297.7,0.16554249244205577,0.19054417198522003,0.28782667114544846,False
336,- penyediaan peralatan pengangkat dan penanganan muatan,116.85,524.1819999999999,100.92000000000007,112.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.51599999999996,297.7,0.03832045683574064,0.1962546187437017,0.6841316761840778,False
336,"dengan operator, seperti pengangkat muatan dan derek;",134.65,466.0539999999999,115.13000000000011,127.13000000000011,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,300.352,297.7,0.0044541484716156985,0.22615048706751764,0.556607322808196,False
336,"- pemindahan muatan di lokasi industri, biasanya dengan peralatan",116.85,524.0859999999999,129.1300000000001,141.1300000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.46799999999996,297.7,0.038239838763856185,0.1962546187437017,0.6839704400403088,False
336,transportasi yang tidak sesuai untuk digunakan di jalan umum.,134.65,513.982,143.33000000000004,155.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,324.316,297.7,0.044702720859926076,0.22615048706751764,0.637104467584817,False
336,.Kelompok ini tidak mencakup,113.45,293.438,157.33000000000004,169.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,203.444,297.7,0.1583070204904266,0.19054417198522003,0.3022976150487068,False
336,- pengangkutan atau pemindahan benda di dalam pabrik secara,116.85,523.8339999999998,171.55000000000007,183.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.3419999999999,297.7,0.03802821632515946,0.1962546187437017,0.6835471951629154,False
336,"kontrak atau berdasarkan tarif, jika menggunakan jalan umum,",134.65,524.086,185.55000000000007,197.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.368,297.7,0.0531877729257642,0.22615048706751764,0.6540745717164932,False
336,lihat subgolongan 4923;,134.65,277.21,199.55000000000007,211.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,205.93,297.7,0.15413167618407791,0.22615048706751764,0.23943567349680883,False
336,"- pengoperasian terminal kargo berikut fasilitas pendukungnya,",116.85,523.9420000000001,213.7500000000001,225.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.3960000000001,297.7,0.0381189116560297,0.1962546187437017,0.6837285858246559,False
336,"lihat subgolongan 5221, 5222, dan 5223.",134.65,378.046,227.7500000000001,239.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,256.348,297.7,0.06945246892845142,0.22615048706751764,0.4087940880080618,False
336,5229 AKTIVITAS PENUNJANG TRANSPORTASI LAINNYA,70.825,413.414,255.95000000000005,267.95000000000005,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,242.1195,297.7,0.09334984884111522,0.11895364460866645,0.5753930131004367,True
336,Subgolongan ini mencakup,113.45,274.178,270.1500000000001,282.1500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,193.814,297.7,0.17448102116224387,0.19054417198522003,0.26994961370507226,False
336,- pengaturan atau pengorganisasian operasi transportasi melalui,116.85,523.858,284.1700000000001,296.1700000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.354,297.7,0.03804837084313066,0.1962546187437017,0.6835875041988578,False
336,"jalur kereta, jalan, laut, atau udara;",134.65,347.062,298.1700000000001,310.1700000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,240.856,297.7,0.09547195162915686,0.22615048706751764,0.356755122606651,False
